!Nominal CCD QE for CST Grating Mission Concept, mwb 8 Feb 2012
!CCD is nominal Suzaku XIS BI (bare) CCD QE from Suzaku caldb as of this date
!Filter is 30nm Al + 10nm Al203, per IXO CAT XGS
!Energy(eV), Bare CCD_qe, Filter_Trans., CCD_qe x Filter_Trans
591 0.874289 0.920504 0.804787 
593 0.874725 0.921157 0.805759 
595 0.875156 0.9218 0.806719 
597 0.875584 0.922443 0.807676 
599 0.876009 0.923087 0.808632 
601 0.876429 0.923702 0.809559 
603 0.876846 0.924326 0.810492 
605 0.87726 0.924942 0.811415 
607 0.87767 0.925548 0.812326 
609 0.878076 0.926154 0.813234 
611 0.878479 0.926741 0.814122 
613 0.878879 0.927329 0.81501 
615 0.879275 0.927906 0.815885 
617 0.879668 0.928484 0.816758 
619 0.880059 0.929053 0.817621 
621 0.880448 0.929612 0.818475 
623 0.880834 0.930171 0.819326 
625 0.881217 0.930721 0.820167 
627 0.881599 0.931262 0.821 
629 0.882002 0.931821 0.821868 
631 0.882423 0.932362 0.822738 
633 0.882841 0.932903 0.823605 
635 0.883255 0.933434 0.82446 
637 0.883666 0.933956 0.825305 
639 0.88408 0.934488 0.826162 
641 0.884495 0.935019 0.82702 
643 0.884908 0.935551 0.827877 
645 0.885317 0.936064 0.828713 
647 0.885722 0.936587 0.829556 
649 0.886127 0.9371 0.83039 
651 0.886533 0.937603 0.831216 
653 0.886936 0.938116 0.832049 
655 0.887336 0.93862 0.832871 
657 0.887731 0.939114 0.833681 
659 0.888124 0.939609 0.834489 
661 0.888513 0.940093 0.835285 
663 0.888899 0.940578 0.836079 
665 0.889282 0.941044 0.836853 
667 0.889661 0.941519 0.837633 
669 0.890034 0.941985 0.838399 
671 0.890395 0.942422 0.839128 
673 0.890747 0.942849 0.83984 
675 0.891096 0.943276 0.840549 
677 0.891442 0.943694 0.841248 
679 0.891786 0.944112 0.841946 
681 0.89212 0.94451 0.842616 
683 0.892446 0.944899 0.843271 
685 0.892768 0.945278 0.843914 
687 0.893087 0.945657 0.844554 
689 0.893404 0.946027 0.845184 
691 0.893719 0.946396 0.845812 
693 0.89403 0.946756 0.846428 
695 0.894338 0.947117 0.847043 
697 0.894644 0.947477 0.847655 
699 0.894947 0.947827 0.848255 
701 0.895248 0.948178 0.848854 
703 0.895554 0.948519 0.84945 
705 0.895868 0.948879 0.85007 
707 0.89618 0.949239 0.850689 
709 0.89649 0.94959 0.851298 
711 0.896797 0.949941 0.851904 
713 0.897103 0.950292 0.85251 
715 0.897413 0.950633 0.85311 
717 0.897725 0.950984 0.853722 
719 0.898035 0.951335 0.854332 
721 0.898343 0.951677 0.854932 
723 0.898648 0.952018 0.855529 
725 0.898956 0.95235 0.856121 
727 0.899273 0.952692 0.85673 
729 0.899595 0.953014 0.857327 
731 0.899915 0.953346 0.85793 
733 0.900232 0.953668 0.858522 
735 0.900547 0.95399 0.859113 
737 0.900859 0.954313 0.859701 
739 0.90117 0.954625 0.860279 
741 0.901478 0.954938 0.860856 
743 0.901784 0.955241 0.861421 
745 0.902087 0.955554 0.861993 
747 0.902388 0.955857 0.862554 
749 0.902686 0.95616 0.863112 
751 0.902978 0.956463 0.863665 
753 0.903268 0.956747 0.864199 
755 0.903556 0.95704 0.864739 
757 0.903841 0.957334 0.865278 
759 0.904124 0.957627 0.865814 
761 0.904404 0.957911 0.866339 
763 0.904679 0.958195 0.866859 
765 0.904951 0.958469 0.867367 
767 0.905221 0.958743 0.867874 
769 0.905489 0.959017 0.868379 
771 0.905755 0.959292 0.868883 
773 0.90602 0.959566 0.869386 
775 0.906284 0.95983 0.869879 
777 0.906547 0.960105 0.87038 
779 0.906808 0.960369 0.87087 
781 0.907067 0.960634 0.871359 
783 0.907324 0.960889 0.871838 
785 0.90758 0.961154 0.872324 
787 0.90784 0.961418 0.872814 
789 0.908103 0.961663 0.873289 
791 0.908364 0.961928 0.873781 
793 0.908623 0.962173 0.874252 
795 0.908881 0.962429 0.874733 
797 0.909136 0.962674 0.875202 
799 0.909393 0.962919 0.875672 
801 0.909652 0.963164 0.876144 
803 0.909911 0.96341 0.876617 
805 0.910168 0.963645 0.877079 
807 0.910423 0.963881 0.877539 
809 0.910676 0.964117 0.877998 
811 0.910927 0.964352 0.878454 
813 0.911177 0.964578 0.878901 
815 0.911424 0.964804 0.879345 
817 0.911669 0.96503 0.879788 
819 0.911913 0.965256 0.880229 
821 0.912155 0.965482 0.880669 
823 0.912395 0.965708 0.881107 
825 0.912628 0.965924 0.881529 
827 0.912854 0.966141 0.881946 
829 0.913076 0.966357 0.882357 
831 0.913297 0.966573 0.882768 
833 0.913516 0.96678 0.883169 
835 0.913733 0.966996 0.883576 
837 0.913949 0.967202 0.883973 
839 0.914163 0.967409 0.884369 
841 0.914375 0.967616 0.884764 
843 0.914586 0.967803 0.885139 
845 0.914796 0.968009 0.885531 
847 0.915004 0.968206 0.885912 
849 0.91521 0.968403 0.886292 
851 0.915415 0.968599 0.88667 
853 0.915619 0.968787 0.88704 
855 0.91582 0.968983 0.887414 
857 0.916021 0.96917 0.88778 
859 0.91622 0.969348 0.888136 
861 0.916417 0.969535 0.888498 
863 0.916614 0.969722 0.888861 
865 0.916811 0.969899 0.889214 
867 0.917015 0.970086 0.889583 
869 0.917222 0.970263 0.889947 
871 0.917428 0.970441 0.89031 
873 0.917632 0.970608 0.890661 
875 0.917835 0.970786 0.891021 
877 0.918037 0.970963 0.89138 
879 0.918237 0.971131 0.891728 
881 0.918437 0.971298 0.892076 
883 0.918637 0.971475 0.892433 
885 0.918835 0.971633 0.89277 
887 0.919032 0.971801 0.893116 
889 0.919227 0.971959 0.893451 
891 0.919421 0.972126 0.893793 
893 0.919614 0.972284 0.894126 
895 0.919805 0.972452 0.894466 
897 0.919995 0.972609 0.894795 
899 0.920184 0.972767 0.895125 
901 0.920372 0.972925 0.895453 
903 0.920558 0.973073 0.89577 
905 0.920743 0.973231 0.896096 
907 0.920927 0.973379 0.896411 
909 0.921107 0.973537 0.896732 
911 0.921284 0.973685 0.89704 
913 0.921459 0.973843 0.897356 
915 0.921633 0.973981 0.897653 
917 0.921806 0.974129 0.897958 
919 0.921978 0.974277 0.898262 
921 0.922149 0.974415 0.898556 
923 0.922319 0.974563 0.898858 
925 0.922489 0.974701 0.899151 
927 0.922657 0.974849 0.899451 
929 0.922825 0.974998 0.899752 
931 0.922991 0.975136 0.900042 
933 0.923156 0.975284 0.900339 
935 0.92332 0.975422 0.900627 
937 0.923484 0.975551 0.900906 
939 0.923647 0.975699 0.901201 
941 0.92381 0.975837 0.901488 
943 0.923971 0.975965 0.901763 
945 0.924132 0.976114 0.902058 
947 0.924291 0.976242 0.902332 
949 0.92445 0.97638 0.902614 
951 0.924607 0.976509 0.902887 
953 0.924764 0.976637 0.903159 
955 0.924921 0.976766 0.903431 
957 0.925077 0.976904 0.903711 
959 0.925232 0.977033 0.903982 
961 0.925386 0.977151 0.904242 
963 0.925539 0.97728 0.904511 
965 0.925692 0.977408 0.904779 
967 0.925843 0.977537 0.905046 
969 0.925993 0.977656 0.905303 
971 0.926142 0.977784 0.905567 
973 0.926291 0.977893 0.905813 
975 0.926438 0.978022 0.906077 
977 0.926584 0.97814 0.906329 
979 0.92673 0.978269 0.906591 
981 0.926875 0.978378 0.906834 
983 0.927018 0.978496 0.907083 
985 0.927161 0.978605 0.907324 
987 0.927304 0.978734 0.907584 
989 0.927445 0.978843 0.907823 
991 0.927586 0.978961 0.908071 
993 0.927725 0.97907 0.908308 
995 0.927864 0.979189 0.908554 
997 0.928002 0.979298 0.90879 
999 0.928139 0.979407 0.909026 
1001 0.928276 0.979515 0.90926 
1003 0.928412 0.979614 0.909485 
1005 0.928547 0.979733 0.909728 
1007 0.928681 0.979842 0.909961 
1009 0.928814 0.979951 0.910192 
1011 0.928947 0.98005 0.910415 
1013 0.929079 0.980159 0.910645 
1015 0.92921 0.980268 0.910875 
1017 0.929342 0.980367 0.911096 
1019 0.929474 0.980456 0.911308 
